Date,StrategyValue,Benchmark,Returns,Cummax,drawdown,Monat,monthly_returns,Benchmark_Returns
2017-12-01,505.88,218.0350068675816,-0.0014409506326366,508.33,-0.4819703735762179,12,0.0,-0.0037763262448929913
2017-12-04,501.77,217.83936359684355,-0.0081244563928204,508.33,-1.2905002655755125,12,0.0,-0.0008973021055139752
2017-12-05,501.42,216.9758745348554,-0.0006975307411761,508.33,-1.3593531760863944,12,0.0,-0.003963879841231144
2017-12-06,504.42,216.78923397297774,0.0059830082565512,508.33,-0.7691853717073492,12,0.0,-0.0008601903888059148
2017-12-07,507.6,217.63856403089216,0.0063042702509812,508.33,-0.14360749906556,12,0.0,0.003917768619544404
2017-12-08,509.71,219.1503270973576,0.0041568163908589,509.71,-0.0,12,0.0,0.006946209524939073
2017-12-11,512.08,219.61354737138313,0.0046497027721645,512.08,-0.0,12,0.0,0.0021137101648940337
2017-12-12,513.34,219.68188542229464,0.0024605530385877,513.34,-0.0,12,0.0,0.0003111741134800283
2017-12-13,513.91,220.0289465396039,0.0011103751899324,513.91,-0.0,12,0.0,0.0015798349356028751
2017-12-14,514.18,219.1154793845707,0.00052538382207,514.18,-0.0,12,0.0,-0.0041515771874532925
2017-12-15,514.83,221.03808889036344,0.001264148741686,514.83,-0.0,12,0.0,0.008774412064326942
2017-12-18,515.57,222.8229051948305,0.0014373676747665,515.57,-0.0,12,0.0,0.008074700217627795
2017-12-19,515.57,222.14116858341288,0.0,515.57,-0.0,12,0.0,-0.00305954457788582
2017-12-20,514.91,222.07033930442597,-0.0012801365478986,515.57,-0.1280136547898601,12,0.0,-0.00031884805251802817
2017-12-21,514.95,222.28336242643115,7.768347866643488e-05,515.57,-0.1202552514692485,12,0.0,0.0009592596772374229
2017-12-22,514.72,222.11775978770117,-0.0004466453053695,515.57,-0.1648660705626826,12,0.0,-0.0007450068998519077
2017-12-26,513.49,221.9485858891895,-0.0023896487410631,515.57,-0.4034369726710322,12,0.0,-0.0007616405760321188
2017-12-27,514.37,222.08824646425197,0.0017137626828176,515.57,-0.2327520996179074,12,0.0,0.0006292474200857434
2017-12-28,515.2,222.5178069458014,0.0016136244337734,515.57,-0.0717652307155196,12,0.0,0.0019341882715011582
2017-12-29,514.65,221.28678955147382,-0.0010675465838511,515.57,-0.1784432763737364,12,0.0,-0.0055322196961405945
2018-01-02,515.02,224.01071953111708,0.0007189351986787,515.57,-0.1066780456582167,1,0.0,0.012309501101102294
2018-01-03,515.83,225.78333022379832,0.0015727544561376,515.83,-0.0,1,0.0,0.007913061912356412
2018-01-04,515.18,226.2001534101352,-0.001260105073377,515.83,-0.1260105073377064,1,0.0,0.001846120286753239
2018-01-05,514.8,227.65644237804779,-0.0007376062735354,515.83,-0.1996781885505081,1,0.0,0.006438054731431331
2018-01-08,515.71,228.64361961214578,0.0017676767676768,515.83,-0.023263478277728,1,0.0,0.004336258722951847
2018-01-09,514.53,228.66614865792093,-0.0022881076574045,515.83,-0.2520210146753907,1,0.0,9.853345487331744e-05
2018-01-10,513.52,227.88323395042914,-0.0019629564845586,515.83,-0.4478219568462592,1,0.0,-0.003423833007582644
2018-01-11,513.15,229.78019727956345,-0.0007205172145193,515.83,-0.5195510148692521,1,0.0,0.008324277728772866
2018-01-12,512.29,231.353511282656,-0.0016759232193316,515.83,-0.6862726091929662,1,0.0,0.00684703913444018
2018-01-16,512.48,230.29807495029604,0.0003708836791662,515.83,-0.6494387685865542,1,0.0,-0.004562006975854738
2018-01-17,513.68,232.47284809986297,0.0023415547923819,515.83,-0.4168039858092959,1,0.0,0.00944329712715275
2018-01-18,513.26,232.18590133764852,-0.000817629652702,515.83,-0.4982261597813329,1,0.0,-0.0012343237696782472
2018-01-19,513.06,233.30146041971088,-0.0003896660561899,515.83,-0.5369986235775537,1,0.0,0.004804594403172269
2018-01-22,513.3,235.04560712653705,0.0004677815460181,515.83,-0.4904716670220976,1,0.0,0.007475935657189847
2018-01-23,514.1,236.20321775521958,0.0015585427625171,515.83,-0.3353818118372367,1,0.0,0.004925046857222615
2018-01-24,513.98,235.53556154520012,-0.0002334176230305,515.83,-0.3586452901149647,1,0.0,-0.0028266177589136854
2018-01-25,514.29,235.32414027889587,0.0006031363088057,515.83,-0.2985479712308468,1,0.0,-0.0008976193018042089
2018-01-26,514.08,237.91431979716,-0.0004083299305837,515.83,-0.3392590582168543,1,0.0,0.01100685851946337
2018-01-29,513.49,236.86431810132325,-0.0011476812947401,515.83,-0.4536378264156858,1,0.0,-0.004413360644840436
2018-01-30,513.74,234.29454517411136,0.0004868643985276,515.83,-0.4051722466704208,1,0.0,-0.010849134845682507
2018-01-31,514.04,234.1865337021013,0.0005839529723206,515.83,-0.3470135509761117,1,-0.0011852715437679,-0.00046100719899311304
2018-02-01,513.47,233.13620373524446,-0.0011088631234922,515.83,-0.4575150727953034,2,0.0,-0.004485014361213846
2018-02-02,513.1,228.66841719720918,-0.0007205873760881,515.83,-0.5292441308182964,2,0.0,-0.01916384699782203
2018-02-05,502.98,219.95580920883393,-0.0197232508282986,515.83,-2.491130798906621,2,0.0,-0.0381014925242662
2018-02-06,514.15,223.26497225866495,0.022207642450992,515.83,-0.3256886958881925,2,0.0,0.015044672208176069
2018-02-07,510.51,222.9896734334206,-0.007079646017699,515.83,-1.031347536979247,2,0.0,-0.0012330587393951653
2018-02-08,497.21,213.99965912293388,-0.0260523789935555,515.83,-3.609716379427343,2,0.0,-0.040315832442218036
2018-02-09,506.61,216.8562259443005,0.0189054926489813,515.83,-1.787410581005375,2,0.0,0.013348464353046596
2018-02-12,516.2,219.93493313318234,0.0189297487218966,516.2,-0.0,2,0.0,0.014196996998705469
2018-02-13,518.02,220.22701027001483,0.0035257652072839,518.02,-0.0,2,0.0,0.0013280161212754216
2018-02-14,519.66,224.0327960057184,0.0031659009304658,519.66,-0.0,2,0.0,0.017281194214267437
2018-02-15,524.16,226.85096476348926,0.0086595081399376,524.16,-0.0,2,0.0,0.012579268785713582
2018-02-16,523.15,226.77619917325714,-0.0019268925518924,524.16,-0.1926892551892534,2,0.0,-0.0003295802171706663
2018-02-20,522.86,225.7405624860051,-0.0005543343209404,524.16,-0.2480158730158643,2,0.0,-0.004566778573005359
2018-02-21,522.02,224.82244056708365,-0.0016065485980951,524.16,-0.4082722832722807,2,0.0,-0.004067155272452938
2018-02-22,522.94,224.59806468386753,0.0017623845829664,524.16,-0.2327533577533412,2,0.0,-0.0009980137331938588
2018-02-23,524.95,228.41173119782795,0.0038436531915706,524.95,-0.0,2,0.0,0.016979961600863902
2018-02-26,526.75,230.52559183829672,0.0034288979902847,526.75,-0.0,2,0.0,0.009254606273431554
2018-02-27,525.4,227.79259557123223,-0.002562885619364,526.75,-0.2562885619364068,2,0.0,-0.011855500490295046
2018-02-28,523.91,225.92935449821593,-0.0028359345260753,526.75,-0.5391551969625119,2,0.0192008404015253,-0.00817955064932585
2018-03-01,520.62,222.9414636035927,-0.0062797045294038,526.75,-1.1637399145704783,3,0.0,-0.013224890148778035
2018-03-02,524.24,224.83003007748837,0.0069532480504015,526.75,-0.4765068818224947,3,0.0,0.008471131584807834
2018-03-05,529.42,227.3289982063086,0.0098809705478406,529.42,-0.0,3,0.0,0.011114921471828909
2018-03-06,529.41,228.57735275993934,-1.888859506626872e-05,529.42,-0.0018888595066281,3,0.0,0.0054914004085735435
2018-03-07,527.58,228.88590123498113,-0.0034566781889271,529.42,-0.3475501492198856,3,0.0,0.0013498645920790864
2018-03-08,528.21,230.15515462177999,0.0011941316956669,529.42,-0.2285520003022029,3,0.0,0.005545354169699701
2018-03-09,531.69,234.01617274805827,0.0065882887487931,531.69,-0.0,3,0.0,0.016775718678224694
2018-03-12,531.15,234.33951473553805,-0.0010156294081139,531.69,-0.1015629408113895,3,0.0,0.0013817078695150808
2018-03-13,530.73,232.4405449603646,-0.0007907370799208,531.69,-0.1805563392202291,3,0.0,-0.008103497941081339
2018-03-14,531.16,231.54640615276736,0.0008102048122395,531.69,-0.0996821456111806,3,0.0,-0.0038467420034216104
2018-03-15,530.88,231.10285547727952,-0.000527148128624,531.69,-0.1523444112170736,3,0.0,-0.0019156016405419418
2018-03-16,532.96,231.71329337901602,0.0039180229053648,532.96,-0.0,3,0.0,0.002641412199238413
2018-03-19,530.19,228.0801536319326,-0.0051973881717202,532.96,-0.519738817172017,3,0.0,-0.015679461864713362
2018-03-20,528.96,228.3042200532927,-0.0023199230464551,532.96,-0.7505253677574302,3,0.0,0.0009824020976489933
2018-03-21,527.35,228.17849812209602,-0.0030437084089534,532.96,-1.0526118282797985,3,0.0,-0.0005506772111674163
2018-03-22,519.3,223.01757918454572,-0.0152650042666162,532.96,-2.5630441308916394,3,0.0,-0.02261790212497905
2018-03-23,511.75,218.05792068459766,-0.0145388022337761,532.96,-3.97966076253378,3,0.0,-0.02223886797660901
2018-03-26,519.98,223.74299156623417,0.0160820713238887,532.96,-2.435454818372864,3,0.0,0.02607137985993857
2018-03-27,512.32,219.6818163791192,-0.0147313358206083,532.96,-3.872710897628337,3,0.0,-0.01815107216850076
2018-03-28,511.87,219.16963314982704,-0.0008783572767021,532.96,-3.957145001501056,3,0.0,-0.002331477578500385
2018-03-29,519.65,222.18670218257856,0.0151991716646804,532.96,-2.49737316121286,3,0.0,0.013765908120533465
2018-04-02,510.91,216.7700702125733,-0.0168190127970748,532.96,-4.137271089762836,4,0.0,-0.024378740567264967
2018-04-03,511.98,219.1317463033648,0.0020943023233055,532.96,-3.936505553887725,4,0.0,0.010894843962893752
2018-04-04,518.23,222.22962545251227,0.0122075081057853,532.96,-2.76380966676674,4,0.0,0.014137062298854586
2018-04-05,518.71,223.06001610905048,0.0009262296663643,532.96,-2.673746622635845,4,0.0,0.003736633470210471
2018-04-06,514.08,217.96573190526217,-0.0089259894738871,532.96,-3.54247973581507,4,0.0,-0.02283817733294613
2018-04-09,515.31,218.9553984183095,0.0023926237161528,532.96,-3.311693185229678,4,0.0,0.004540468377283613
2018-04-10,518.97,222.48118738732992,0.0071025208127148,532.96,-2.624962473731614,4,0.0,0.01610277250293901
2018-04-11,518.16,221.15158786069182,-0.0015607838603388,532.96,-2.7769438607025045,4,0.0,-0.005976233506536088
2018-04-12,518.74,223.05106829160093,0.0011193453759457,532.96,-2.6681176823776696,4,0.0,0.008589042698194937
2018-04-13,518.38,222.0519660394452,-0.0006939892817211,532.96,-2.735664965475841,4,0.0,-0.004479253382680848
2018-04-16,519.5,224.03590530462986,0.0021605771827617,532.96,-2.5255178625037598,4,0.0,0.008934571940841352
2018-04-17,519.94,226.57440861121202,0.0008469682386911,532.96,-2.442960072050432,4,0.0,0.011330787817829702
2018-04-18,520.05,227.34634864077643,0.0002115628726389,532.96,-2.422320624437121,4,0.0,0.0034070044992988713
2018-04-19,518.33,224.73185539180176,-0.0033073742909334,532.96,-2.7450465325728,4,0.0,-0.011500045039675388
2018-04-20,516.28,222.76137008554548,-0.0039550093569734,532.96,-3.129690783548496,4,0.0,-0.008768161962712795
2018-04-23,514.9,222.78890463269607,-0.0026729681568141,532.96,-3.388622035424808,4,0.0,0.00012360557461121857
2018-04-24,509.63,220.27858674052072,-0.0102349970868129,532.96,-4.377439207445219,4,0.0,-0.011267697088928275
2018-04-25,512.7,220.39766528110084,0.0060239781802484,532.96,-3.8014109876913817,4,0.0,0.000540581553305497
2018-04-26,519.38,223.25375569767186,0.0130290618295298,532.96,-2.548033623536483,4,0.0,0.01295880522567372
2018-04-27,519.0,223.50024224336224,-0.0007316415726442,532.96,-2.619333533473438,4,0.0,0.0011040644979076752
2018-04-30,518.32,221.7059559199468,-0.0013102119460499,532.96,-2.746922845992192,4,-0.0025594149908592,-0.00802811802531156
2018-05-01,521.58,221.77139401825036,0.0062895508566136,532.96,-2.135244671269888,5,0.0,0.00029515715097527817
2018-05-02,517.42,219.93882558009443,-0.0079757659419458,532.96,-2.9157910537376304,5,0.0,-0.008263321995464978
2018-05-03,516.83,219.3247410553768,-0.0011402728924276,532.96,-3.0264935454818365,5,0.0,-0.0027920696725463046
2018-05-04,523.28,222.3181057221816,0.0124799257009073,532.96,-1.816271389972993,5,0.0,0.01364809392866917
2018-05-07,524.89,223.3640293825261,0.0030767466748204,532.96,-1.5141849294506249,5,0.0,0.004704626539286494
2018-05-08,523.51,222.81969955403983,-0.0026291222922898,532.96,-1.7731161813269374,5,0.0,-0.002436962791148689
2018-05-09,523.37,224.84789474351635,-0.0002674256461194,532.96,-1.7993845691984447,5,0.0,0.009102405189199247
2018-05-10,525.39,226.99189404164014,0.0038596021934769,532.96,-1.420369258480946,5,0.0,0.009535331876553421
2018-05-11,526.13,226.7750805264701,0.0014084775119436,532.96,-1.2815220654458197,5,0.0,-0.000955159725352428
2018-05-14,526.3,227.1442524531852,0.0003231140592627,532.96,-1.2496247373161364,5,0.0,0.0016279210478420403
2018-05-15,525.8,225.6655433061918,-0.000950028500855,532.96,-1.3434404082858151,5,0.0,-0.006510000279659978
2018-05-16,526.3,227.37356385689353,0.0009509319132749,532.96,-1.2496247373161364,5,0.0,0.0075688141205687565
2018-05-17,526.31,227.2646250414871,1.9000570017135843e-05,532.96,-1.247748423896745,5,0.0,-0.00047911821215496087
2018-05-18,525.78,226.54045135394995,-0.0010070110771217,532.96,-1.347193035124599,5,0.0,-0.0031864778225162427
2018-05-21,526.06,227.3823579298501,0.0005325421278861,532.96,-1.294656259381584,5,0.0,0.003716363108082321
2018-05-22,526.29,226.637354197645,0.0004372124852678,532.96,-1.2515010507355284,5,0.0,-0.0032764359512663654
2018-05-23,527.21,227.40524809567623,0.0017480856561973,532.96,-1.0788802161513058,5,0.0,0.0033882053589522343
2018-05-24,527.27,227.6289685361563,0.0001138066425143,532.96,-1.0676223356349546,5,0.0,0.0009837962947361056
2018-05-25,527.49,227.33400310076792,0.0004172435374665,532.96,-1.0263434404082907,5,0.0,-0.0012958167727299408
2018-05-29,527.49,225.55479929468441,0.0,532.96,-1.0263434404082907,5,0.0,-0.007826386646149208
2018-05-30,527.49,228.01231395024666,0.0,532.96,-1.0263434404082907,5,0.0,0.01089542170349267
2018-05-31,527.5,226.0360468293843,1.8957705359312627e-05,532.96,-1.024467126988899,5,0.0177110665226116,-0.008667370137270702
2018-06-01,528.28,228.43073831648968,0.0014786729857818,532.96,-0.8781146802762051,6,0.0,0.010594290250142802
2018-06-04,528.45,229.6639506205191,0.0003217990459605,532.96,-0.8462173521465008,6,0.0,0.005398626792164851
2018-06-05,526.92,230.09940737656797,-0.0028952597218281,532.96,-1.133293305313734,6,0.0,0.001896060547910583
2018-06-06,525.41,231.85392155006045,-0.0028657101647309,532.96,-1.4166166316421622,6,0.0,0.007625026911178168
2018-06-07,525.84,231.4376677631209,0.0008184084809959,532.96,-1.3359351546082263,6,0.0,-0.0017953277829275693
2018-06-08,526.93,232.29753460390197,0.0020728738779856,532.96,-1.1314169918943422,6,0.0,0.0037153279718542542
2018-06-11,525.85,232.92367509653252,-0.0020496081073385,532.96,-1.3340588411888348,6,0.0,0.0026954246143775507
2018-06-12,526.55,233.89886031384754,0.0013311780926117,532.96,-1.202716901831297,6,0.0,0.004186715742446001
2018-06-13,526.43,233.48114312857135,-0.0002278985851296,532.96,-1.2252326628640209,6,0.0,-0.0017858880745108552
2018-06-14,527.35,234.7185699677469,0.0017476207662938,532.96,-1.0526118282797985,6,0.0,0.005299900551258396
2018-06-15,527.92,234.93737077871663,0.0010808760785057,532.96,-0.9456619633743766,6,0.0,0.0009321836401772199
2018-06-18,527.98,233.95543091494503,0.0001136535838763,532.96,-0.934404082858004,6,0.0,-0.004179581394466503
2018-06-19,528.26,232.93679090746085,0.0005303231182998,532.96,-0.8818673071149888,6,0.0,-0.004353991713295646
2018-06-20,528.43,234.13156898862866,0.0003218112293188,532.96,-0.8499699789853059,6,0.0,0.005129194390088632
2018-06-21,528.93,232.47172321659417,0.0009461991181425,532.96,-0.7561543080156271,6,0.0,-0.0070893719253857235
2018-06-22,529.11,232.75000352998555,0.0003403096818106,532.96,-0.7223806664665309,6,0.0,0.0011970501596536565
2018-06-25,527.59,229.01155113932808,-0.0028727485778003,532.96,-1.007580306214351,6,0.0,-0.01606209380862944
2018-06-26,528.35,229.12541170502547,0.0014405125191909,532.96,-0.8649804863404408,6,0.0,0.0004971826317534678
2018-06-27,524.18,226.4196729326074,-0.0078924955048738,532.96,-1.6474031822275754,6,0.0,-0.011808985970973018
2018-06-28,526.22,227.79849336536083,0.0038917928955704,532.96,-1.2646352446712714,6,0.0,0.0060896670986880785
2018-06-29,531.78,228.5524590114559,0.0105659229979855,532.96,-0.2214049834884538,6,0.0,0.003309792066472639
2018-07-02,533.21,228.88754557041585,0.0026890819511828,533.21,-0.0,7,0.0,0.001466125371869964
2018-07-03,529.96,228.094412257782,-0.0060951595056356,533.21,-0.6095159505635678,7,0.0,-0.0034651658772313354
2018-07-05,534.96,230.20989577493006,0.0094346743150426,534.96,-0.0,7,0.0,0.009274595971940025
2018-07-06,537.22,232.8730149641455,0.0042246149244802,537.22,-0.0,7,0.0,0.011568222036028919
2018-07-09,538.28,234.58549264696575,0.0019731208815754,538.28,-0.0,7,0.0,0.007353697392048275
2018-07-10,539.26,235.32936693475287,0.0018206138069407,539.26,-0.0,7,0.0,0.0031710157324460475
2018-07-11,539.26,233.44165040428467,0.0,539.26,-0.0,7,0.0,-0.00802159354379084
2018-07-12,539.26,235.99462299338217,0.0,539.26,-0.0,7,0.0,0.010936234320979787
2018-07-13,539.26,236.00053734083644,0.0,539.26,-0.0,7,0.0,2.5061365294121174e-05
2018-07-16,539.26,235.42462025322544,0.0,539.26,-0.0,7,0.0,-0.002440321086130681
2018-07-17,539.79,236.44997295929932,0.0009828283202906,539.79,-0.0,7,0.0,0.0043553333757997414
2018-07-18,539.68,236.7858763386559,-0.0002037829526297,539.79,-0.0203782952629751,7,0.0,0.0014206107750935892
2018-07-19,538.91,236.29656816907482,-0.0014267714201007,539.79,-0.1630263621037802,7,0.0,-0.002066458427111839
2018-07-20,538.58,235.39464926699677,-0.0006123471451632,539.79,-0.2241612478926847,7,0.0,-0.003816893783377795
2018-07-23,539.95,235.76289515463776,0.0025437260945448,539.95,-0.0,7,0.0,0.001564376627878783
2018-07-24,539.31,234.98910033812544,-0.0011852949347163,539.95,-0.1185294934716362,7,0.0,-0.003282089049698844
2018-07-25,542.61,237.56641464595404,0.0061189297435613,542.61,-0.0,7,0.0,0.010967803630551831
2018-07-26,541.76,237.90542951147023,-0.0015665026446251,542.61,-0.1566502644625095,7,0.0,0.0014270319566065393
2018-07-27,539.29,235.91824693571414,-0.0045592144122859,542.61,-0.611857503547677,7,0.0,-0.008352825657811591
2018-07-30,532.18,233.95536521878495,-0.0131840011867455,542.61,-1.9221908921693416,7,0.0,-0.008320177614171809
2018-07-31,535.76,235.71687178613368,0.0067270472396558,542.61,-1.2624168371390174,7,0.007484298017977,0.007529242023158744
2018-08-01,538.1,234.31131860695248,0.0043676272958041,542.61,-0.8311678737951735,8,0.0,-0.005962887461260946
2018-08-02,546.07,235.7835330165008,0.0148113733506782,546.07,-0.0,8,0.0,0.006283155326430867
2018-08-03,546.74,236.6547135843748,0.0012269489259617,546.74,-0.0,8,0.0,0.0036948321060785716
2018-08-06,548.73,237.5386627315626,0.0036397556425358,548.73,-0.0,8,0.0,0.003735185045754985
2018-08-07,550.52,238.12419118947733,0.0032620778889433,550.52,-0.0,8,0.0,0.0024649817052158074
2018-08-08,551.0,237.81120299571143,0.0008719029281407,551.0,-0.0,8,0.0,-0.0013143905799846145
2018-08-09,553.23,237.23239366509944,0.0040471869328493,553.23,-0.0,8,0.0,-0.002433902706519775
2018-08-10,554.03,235.3340146923212,0.0014460531786055,554.03,-0.0,8,0.0,-0.00800219119931056
2018-08-13,552.76,234.6157391911669,-0.0022922946410843,554.03,-0.2292294641084385,8,0.0,-0.0030521533493294006
2018-08-14,551.67,235.93565418834652,-0.0019719227151024,554.03,-0.4259697128314376,8,0.0,0.005625858698695918
2018-08-15,546.92,233.58131908063004,-0.0086102198778255,554.03,-1.283324007725216,8,0.0,-0.009978716933715437
2018-08-16,547.2,235.34393486664112,0.0005119578731809,554.03,-1.2327852282367249,8,0.0,0.0075460477445228324
2018-08-17,548.28,235.85152390548475,0.0019736842105262,554.03,-1.0378499359240476,8,0.0,0.002156796771207503
2018-08-20,550.33,236.9718697849266,0.0037389654920845,554.03,-0.6678338718119834,8,0.0,0.004750216835108567
2018-08-21,555.88,237.98189006160447,0.0100848581760033,555.88,-0.0,8,0.0,0.004262194823354104
2018-08-22,556.9,238.06199181193728,0.0018349284018133,556.9,-0.0,8,0.0,0.0003365875878709179
2018-08-23,556.68,237.32984483988,-0.0003950439935357,556.9,-0.0395043993535692,8,0.0,-0.0030754467207669833
2018-08-24,559.09,239.13366013283928,0.004329237623051,559.09,-0.0,8,0.0,0.007600457052404197
2018-08-27,560.28,240.7962896213259,0.0021284587454613,560.28,-0.0,8,0.0,0.006952720447481298
2018-08-28,560.28,241.0203824986976,0.0,560.28,-0.0,8,0.0,0.0009306326012086252
2018-08-29,560.28,242.17715584575475,0.0,560.28,-0.0,8,0.0,0.0047994834920794816
2018-08-30,560.28,240.4138227285126,0.0,560.28,-0.0,8,0.0,-0.007281170311394858
2018-08-31,560.28,240.47934500114155,0.0,560.28,-0.0,8,0.0457667612363743,0.0002725395398872621
2018-09-04,560.65,239.7597589969197,0.0006603840936674,560.65,-0.0,9,0.0,-0.0029922985868846563
2018-09-05,559.96,238.96785076710572,-0.0012307143494157,560.65,-0.1230714349415751,9,0.0,-0.003302923864818119
2018-09-06,555.2,237.99358175708315,-0.0085006071862275,560.65,-0.9720859716400486,9,0.0,-0.004076987791014952
2018-09-07,555.01,237.20567503551,-0.000342219020173,560.65,-1.0059752073486108,9,0.0,-0.003310621722468765
2018-09-10,554.03,238.2961669760245,-0.0017657339507396,560.65,-1.1807723178453589,9,0.0,0.004597242204897656
2018-09-11,552.76,238.4396447374959,-0.0022922946410843,560.65,-1.40729510389726,9,0.0,0.0006020984864849588
2018-09-12,548.72,238.45933422820335,-0.0073087777697372,560.65,-2.1278872737001606,9,0.0,8.257641353681677e-05
2018-09-13,552.96,240.15570037385777,0.0077270739174806,560.65,-1.3716222242040383,9,0.0,0.007113859271413725
2018-09-14,556.18,240.3344665974662,0.0058232060185183,560.65,-0.7972888611433206,9,0.0,0.0007443763497185785
2018-09-17,552.49,238.6572690535209,-0.006634542773922,560.65,-1.4554534914830943,9,0.0,-0.006978597650558416
2018-09-18,555.86,240.3212658513609,0.0060996579123604,560.65,-0.8543654686524506,9,0.0,0.006972328160961272
2018-09-19,556.64,240.16002268748488,0.0014032310293958,560.65,-0.7152412378489238,9,0.0,-0.0006709483794735682
2018-09-20,561.01,242.19038187275373,0.0078506754814602,561.01,-0.0,9,0.0,0.008454193010761557
2018-09-21,562.09,242.02929116143258,0.0019250993743427,562.09,-0.0,9,0.0,-0.0006651408287789984
2018-09-24,561.52,240.56426588241808,-0.0010140724794962,562.09,-0.1014072479496255,9,0.0,-0.00605309081386074
2018-09-25,560.61,240.12622801034928,-0.0016206012252456,562.09,-0.26330302976392,9,0.0,-0.0018208767227420042
2018-09-26,560.73,239.46639524814012,0.000214052549901,562.09,-0.2419541354587367,9,0.0,-0.0027478579398695357
2018-09-27,561.97,240.41895792438783,0.0022114029925275,562.09,-0.0213488943051832,9,0.0,0.003977855328137547
2018-09-28,564.79,240.2783895201357,0.0050180614623556,564.79,-0.0,9,0.0,-0.0005846810312535311
2018-10-01,564.0,240.08519531767288,-0.0013987499778678,564.79,-0.1398749977867815,10,0.0,-0.0008040431886057187
2018-10-02,563.63,239.5896424511586,-0.0006560283687943,564.79,-0.2053860726995818,10,0.0,-0.0020640709055741446
2018-10-03,563.86,239.9892263042895,0.0004080691233609,564.79,-0.1646629720781086,10,0.0,0.0016677843375987322
2018-10-04,559.38,236.94759140714052,-0.0079452346327102,564.79,-0.9578781494006566,10,0.0,-0.012674047681175526
2018-10-05,557.14,234.64875847669083,-0.0040044334799241,564.79,-1.3544857380619306,10,0.0,-0.009701862410999018
2018-10-08,552.72,234.17257816210767,-0.0079333740173025,564.79,-2.137077497831041,10,0.0,-0.0020293323419841025
2018-10-09,550.75,233.31651246973655,-0.0035641916341004,564.79,-2.485879707501897,10,0.0,-0.0036557042634535186
2018-10-10,527.38,226.17185102236235,-0.0424330458465728,564.79,-6.62370084456169,10,0.0,-0.03062218516703119
2018-10-11,528.75,222.31285377995258,0.0025977473548484,564.79,-6.381132810425108,10,0.0,-0.017062234866832338
2018-10-12,542.21,225.6296200052966,0.0254562647754137,564.79,-3.997946139272991,10,0.0,0.014919363270947006
2018-10-15,539.18,224.49903167471783,-0.0055882407185409,564.79,-4.534428725721067,10,0.0,-0.005010815204813279
2018-10-16,553.29,230.28868366196372,0.0261693683000112,564.79,-2.0361550310734966,10,0.0,0.025789206946935428
2018-10-17,554.05,229.96622910779777,0.001373601547109,564.79,-1.901591742063424,10,0.0,-0.001400218842881884
2018-10-18,549.79,226.01459178221916,-0.0076888367475859,564.79,-2.6558543883567345,10,0.0,-0.017183554911126886
2018-10-19,547.75,225.12005379077831,-0.0037105076483747,564.79,-3.017050585173244,10,0.0,-0.00395787716353635
2018-10-22,549.67,224.089500052732,0.0035052487448652,564.79,-2.677101223463589,10,0.0,-0.004577796250013755
2018-10-23,548.2,222.9846512708053,-0.0026743318718501,564.79,-2.937374953522533,10,0.0,-0.0049303906772371064
2018-10-24,524.61,215.0118562526872,-0.043031740240788,564.79,-7.114148621611564,10,0.0,-0.035754904979695135
2018-10-25,532.39,219.4419102792193,0.0148300642381959,564.79,-5.736645478850543,10,0.0,0.020603766246851896
2018-10-26,529.73,215.26223221237606,-0.004996337271549,564.79,-6.207616990385797,10,0.0,-0.019046854183528472
2018-10-29,526.76,214.94999270220956,-0.0056066297925359,564.79,-6.733476159280436,10,0.0,-0.0014505076294965003
2018-10-30,539.83,218.89437565263518,0.0248120586225226,564.79,-4.4193417022255925,10,0.0,0.01835023533073632
2018-10-31,545.93,221.3475084302558,0.0112998536576327,564.79,-3.339294250960537,10,-0.0333929425096052,0.011206924665408069
2018-11-01,552.47,225.59452270291436,0.011979557818768,564.79,-2.181341737636987,11,0.0,0.01918708867688368
2018-11-02,552.36,224.41632164832995,-0.000199105833801,564.79,-2.200818003151605,11,0.0,-0.005222649204723706
2018-11-05,553.54,225.14854671898075,0.0021362879281627,564.79,-1.9918907912675508,11,0.0,0.0032627977558523646
2018-11-06,553.37,226.73272288750675,-0.0003071142103551,564.79,-2.0219904743355865,11,0.0,0.007036137659388375
2018-11-07,553.96,231.4250643479832,0.0010661944088043,564.79,-1.9175268683935491,11,0.0,0.02069547527466753
2018-11-08,553.98,230.2846945932455,3.6103689797117866e-05,564.79,-1.9139857292090767,11,0.0,-0.004927598304663272
2018-11-09,552.48,227.82262818027203,-0.0027076789775803,564.79,-2.1795711680447507,11,0.0,-0.010691402732266875
2018-11-12,550.9,223.40772347299108,-0.0028598320301188,564.79,-2.459321163618334,11,0.0,-0.019378692724883795
2018-11-13,550.68,223.5101888838945,-0.00039934652387,564.79,-2.4982736946475703,11,0.0,0.0004586475763261877
2018-11-14,547.85,222.65908617437012,-0.0051391007481658,564.79,-2.9993448892508616,11,0.0,-0.0038078922208172328
2018-11-15,555.06,225.71643686876803,0.0131605366432416,564.79,-1.722764213247405,11,0.0,0.013731084353789225
2018-11-16,555.7,225.52646323834514,0.0011530285014234,564.79,-1.6094477593441667,11,0.0,-0.000841647303396531
2018-11-19,545.7,221.34692443055508,-0.0179953212164837,564.79,-3.38001735158199,11,0.0,-0.018532365327668776
2018-11-20,546.4,217.52724026056646,0.0012827560930912,564.79,-3.2560774801253545,11,0.0,-0.017256549553671396
